msn,location,daily_consumption_load,energy_supplied,energy_billed,technical_loss_kwh,loss_ratio,timestamp
ACE43B7D,Chennai,248.47,265.81,248.27,17.540000000000003,0.06841069500877459,2021-02-28
7F6ACD62,Delhi,255.39,275.13,254.66,20.470000000000006,0.07456646624142958,2021-03-01
3F42A75F,Mumbai,233.22,252.28,234.11,18.17,0.0685900129929927,2021-03-01
ACE43B7D,Chennai,231.27,252.37,231.77,20.599999999999998,0.07661774711715082,2021-03-01
0653DAA9,Bengaluru,243.59,265.15,244.4,20.749999999999996,0.0761864329309101,2021-03-01
344684B5,Kolkata,247.2,265.62,247.06,18.56,0.06869626123660603,2021-03-01
0653DAA9,Bengaluru,241.77,258.39,240.38,18.009999999999998,0.0722353233505212,2021-03-02
344684B5,Kolkata,258.52,282.03000000000003,259.81,22.220000000000006,0.07916203741813796,2021-03-02
3F42A75F,Mumbai,233.34,250.98,233.44,17.54,0.07205893922900498,2021-03-02
7F6ACD62,Delhi,230.01,246.49,229.36,17.13,0.07174825161834318,2021-03-02
ACE43B7D,Chennai,251.54,271.22,251.74,19.480000000000004,0.07262730243895966,2021-03-02
ACE43B7D,Chennai,242.06,261.83,242.14,19.69,0.07664615192562224,2021-03-03
7F6ACD62,Delhi,241.39,261.97,241.45,20.52,0.07870939219994312,2021-03-03
3F42A75F,Mumbai,245.52,263.95,245.01,18.939999999999998,0.07100343288702116,2021-03-03
344684B5,Kolkata,255.62,279.68,256.41,23.27,0.08628024845790966,2021-03-03
0653DAA9,Bengaluru,246.13,264.96,246.34,18.62,0.07278074245127263,2021-03-03
0653DAA9,Bengaluru,227.65,246.36,227.84,18.520000000000003,0.0758862653296383,2021-03-04
344684B5,Kolkata,249.04,269.45,249.4,20.05,0.07490596262472854,2021-03-04
3F42A75F,Mumbai,246.97,266.14,247.21,18.930000000000003,0.07154593388344539,2021-03-04
7F6ACD62,Delhi,252.28,273.4,252.25,21.15,0.07521355494717612,2021-03-04
ACE43B7D,Chennai,223.59,244.03,224.65,19.379999999999995,0.07712411515472632,2021-03-04
7F6ACD62,Delhi,249.0,269.97,249.21,20.760000000000005,0.07635359776588098,2021-03-05
3F42A75F,Mumbai,247.11,266.75,246.99,19.760000000000005,0.07155485874493521,2021-03-05
ACE43B7D,Chennai,237.81,255.65,236.65,18.999999999999996,0.07138442441723859,2021-03-05
0653DAA9,Bengaluru,267.7,290.06,267.9,22.16,0.07579452642026717,2021-03-05
344684B5,Kolkata,253.72,273.92,254.34,19.580000000000002,0.06933233936819681,2021-03-05
0653DAA9,Bengaluru,253.46,269.36,251.63,17.73,0.06516860940393901,2021-03-06
344684B5,Kolkata,241.21,263.67,242.4,21.270000000000003,0.07910472320212249,2021-03-06
3F42A75F,Mumbai,256.63,278.97,257.17,21.8,0.07621972385191232,2021-03-06
7F6ACD62,Delhi,244.71,264.39,243.64,20.75,0.07897573209147797,2021-03-06
ACE43B7D,Chennai,247.17000000000002,267.1,247.31,19.790000000000003,0.07403224306810545,2021-03-06
7F6ACD62,Delhi,268.5,288.46999999999997,268.21999999999997,20.250000000000004,0.06982883659994327,2021-03-07
3F42A75F,Mumbai,235.47,254.62,234.56,20.060000000000002,0.07832139399805935,2021-03-07
ACE43B7D,Chennai,250.93,271.88,251.63,20.25,0.07252430795235208,2021-03-07
0653DAA9,Bengaluru,234.48,253.5,235.83,17.67,0.07052255641560322,2021-03-07
344684B5,Kolkata,250.04,269.09,249.58,19.509999999999998,0.07135132851003631,2021-03-07
0653DAA9,Bengaluru,241.6,260.63,242.54,18.09,0.06741763472740961,2021-03-08
344684B5,Kolkata,240.38,260.34,240.02,20.32,0.07854838061370599,2021-03-08
3F42A75F,Mumbai,244.34,266.83,245.57,21.26,0.078692285430866,2021-03-08
7F6ACD62,Delhi,241.22,262.42,242.29,20.13,0.07327224799965083,2021-03-08
ACE43B7D,Chennai,251.34,271.86,251.15,20.71,0.07691170008111198,2021-03-08
0653DAA9,Bengaluru,233.53,251.72,233.24,18.48,0.07744895919471723,2021-03-09
344684B5,Kolkata,244.12,264.8,243.24,21.560000000000002,0.07798881408055648,2021-03-09
3F42A75F,Mumbai,233.43,252.28,233.46,18.82,0.07477495384653096,2021-03-09
7F6ACD62,Delhi,265.67,284.65,266.01,18.64,0.06574374458728259,2021-03-09
ACE43B7D,Chennai,235.44,256.63,236.27,20.360000000000003,0.07960312744447481,2021-03-09
ACE43B7D,Chennai,233.89,255.17,234.01,21.16,0.080398852429631,2021-03-10
7F6ACD62,Delhi,243.77,265.75,244.05,21.7,0.08019259619121347,2021-03-10
0653DAA9,Bengaluru,215.54,234.04999999999998,215.45,18.6,0.07727220997165217,2021-03-10
344684B5,Kolkata,232.26,251.68,233.02,18.66,0.07248969577098245,2021-03-10
3F42A75F,Mumbai,240.79,261.33,241.64,19.690000000000005,0.07466610385924985,2021-03-10
0653DAA9,Bengaluru,224.78,248.24,225.96,22.279999999999998,0.08638606987726814,2021-03-11
344684B5,Kolkata,252.97,271.75,252.51,19.240000000000002,0.07312472894613795,2021-03-11
3F42A75F,Mumbai,231.82999999999998,253.0,232.54999999999998,20.450000000000003,0.07901563903277624,2021-03-11
7F6ACD62,Delhi,251.21,269.44,251.32,18.119999999999997,0.06792394878167932,2021-03-11
ACE43B7D,Chennai,250.12,270.59,249.75,20.840000000000003,0.0768323390086433,2021-03-11
0653DAA9,Bengaluru,244.32,263.23,244.62,18.61,0.07168246948106592,2021-03-12
344684B5,Kolkata,241.32999999999998,259.67,240.53,19.14,0.07505597213282755,2021-03-12
3F42A75F,Mumbai,241.27,260.51,242.26,18.25,0.06814167907555517,2021-03-12
7F6ACD62,Delhi,248.3,267.21999999999997,248.71,18.509999999999998,0.07040146943709728,2021-03-12
ACE43B7D,Chennai,240.96,262.3,241.71,20.59,0.07925797922190823,2021-03-12
ACE43B7D,Chennai,239.47,257.51,239.1,18.41,0.07425100843826926,2021-03-13
7F6ACD62,Delhi,217.84,236.6,217.96,18.640000000000004,0.07814868836239972,2021-03-13
0653DAA9,Bengaluru,242.38,262.3,241.84,20.46,0.0752043389666635,2021-03-13
344684B5,Kolkata,265.43,287.47,266.23,21.240000000000002,0.07304373461210646,2021-03-13
3F42A75F,Mumbai,257.0,279.77,257.32,22.45,0.08217751539205916,2021-03-13
0653DAA9,Bengaluru,237.69,257.35,237.03,20.319999999999997,0.07746347340912081,2021-03-14
344684B5,Kolkata,249.35,269.22,248.64,20.58,0.07388836598632142,2021-03-14
3F42A75F,Mumbai,247.5,267.12,248.34,18.780000000000005,0.07230565353453731,2021-03-14
7F6ACD62,Delhi,221.29,237.58,221.44,16.14,0.06937868376562308,2021-03-14
ACE43B7D,Chennai,272.0,294.07,272.02,22.050000000000004,0.07614352396027559,2021-03-14
ACE43B7D,Chennai,234.49,251.5,234.17,17.330000000000002,0.06586311415176539,2021-03-15
7F6ACD62,Delhi,236.92000000000002,254.24,236.63,17.61,0.07406315334949821,2021-03-15
0653DAA9,Bengaluru,243.67,266.48,244.57,21.91,0.07807779806262914,2021-03-15
344684B5,Kolkata,265.83,283.5,264.42,19.080000000000002,0.06983377856535682,2021-03-15
3F42A75F,Mumbai,227.13,247.61,227.84,19.770000000000007,0.08136401548614387,2021-03-15
0653DAA9,Bengaluru,246.05,266.09000000000003,246.24,19.850000000000005,0.07511441881863219,2021-03-16
344684B5,Kolkata,271.68,294.75,272.83,21.92,0.07532149353304396,2021-03-16
3F42A75F,Mumbai,223.41,241.9,222.91,18.99,0.07942588463135439,2021-03-16
7F6ACD62,Delhi,226.08,246.92,227.45,19.47,0.07850742521945112,2021-03-16
ACE43B7D,Chennai,240.42,262.06,240.89,21.17,0.07739879973511608,2021-03-16
ACE43B7D,Chennai,233.06,251.42,232.79,18.630000000000003,0.07264249237820831,2021-03-17
7F6ACD62,Delhi,252.59,272.45,252.51,19.94,0.07267498150859304,2021-03-17
3F42A75F,Mumbai,244.32,264.72,243.73,20.990000000000002,0.0795004624871909,2021-03-17
0653DAA9,Bengaluru,228.76,245.37,228.5,16.87,0.06986128968170055,2021-03-17
344684B5,Kolkata,245.07999999999998,263.71,243.26,20.45,0.07601518144011621,2021-03-17
0653DAA9,Bengaluru,238.17000000000002,256.42,236.34,20.080000000000002,0.07746790406750016,2021-03-18
344684B5,Kolkata,237.99,258.97,238.49,20.48,0.07831366132244424,2021-03-18
3F42A75F,Mumbai,237.82,257.54,235.72,21.82,0.08624894874127875,2021-03-18
7F6ACD62,Delhi,269.49,292.72,270.34,22.38,0.07707186431634487,2021-03-18
ACE43B7D,Chennai,243.91,262.78,242.67,20.110000000000003,0.07469954495099074,2021-03-18
ACE43B7D,Chennai,241.05,260.16,240.17,19.99,0.0774521783992932,2021-03-19
7F6ACD62,Delhi,243.69,263.89,244.65,19.240000000000002,0.0774603695333575,2021-03-19
0653DAA9,Bengaluru,245.84,266.13,244.8,21.33,0.07802268572602213,2021-03-19
344684B5,Kolkata,261.52,280.58,261.05,19.53,0.0705720385685772,2021-03-19
3F42A75F,Mumbai,246.31,264.76,245.19,19.569999999999997,0.07555380763545728,2021-03-19
0653DAA9,Bengaluru,241.57,262.28,242.41,19.870000000000005,0.07730595359593402,2021-03-20
344684B5,Kolkata,240.64,261.34,240.58,20.759999999999998,0.0764730594656072,2021-03-20
3F42A75F,Mumbai,247.58,268.58,247.31,21.27,0.0818619947961372,2021-03-20
7F6ACD62,Delhi,246.46,266.06,245.87,20.189999999999998,0.07963857334258347,2021-03-20
ACE43B7D,Chennai,244.31,262.98,244.62,18.36,0.07467515326254982,2021-03-20
ACE43B7D,Chennai,245.96,264.11,244.9,19.21,0.07573648268244934,2021-03-21
7F6ACD62,Delhi,240.14,263.03,241.55,21.48,0.08113162503681805,2021-03-21
0653DAA9,Bengaluru,252.01,272.5,252.06,20.44,0.07583219404163612,2021-03-21
344684B5,Kolkata,237.02,256.48,236.36,20.12,0.07625281796199017,2021-03-21
3F42A75F,Mumbai,225.32,242.15,224.49,17.659999999999993,0.07439512547484457,2021-03-21
0653DAA9,Bengaluru,256.29,278.62,256.82,21.8,0.07854502284342545,2021-03-22
344684B5,Kolkata,231.27,250.81,231.64,19.170000000000005,0.07541510886027257,2021-03-22
3F42A75F,Mumbai,242.71,262.57,243.19,19.38,0.07304467577727487,2021-03-22
7F6ACD62,Delhi,228.22,246.24,227.86,18.380000000000003,0.07216318223336678,2021-03-22
ACE43B7D,Chennai,236.5,254.8,235.75,19.050000000000004,0.07271000746738415,2021-03-22
7F6ACD62,Delhi,234.21,252.32,233.83,18.49,0.07136325083533583,2021-03-23
ACE43B7D,Chennai,231.83,252.83,233.05,19.779999999999998,0.07602790832209745,2021-03-23
344684B5,Kolkata,236.88,254.85,236.79,18.06,0.07369135143792323,2021-03-23
0653DAA9,Bengaluru,255.77,277.5,256.19,21.31,0.07470404818723823,2021-03-23
3F42A75F,Mumbai,256.9,279.36,256.82,22.54,0.08244688796076363,2021-03-23
0653DAA9,Bengaluru,236.98,256.62,236.85,19.770000000000003,0.0719259628002836,2021-03-24
344684B5,Kolkata,224.31,242.74,224.6,18.139999999999997,0.07476091620023916,2021-03-24
3F42A75F,Mumbai,231.79,249.67000000000002,231.1,18.569999999999997,0.07719734531225005,2021-03-24
7F6ACD62,Delhi,248.96,270.36,249.73,20.630000000000003,0.07199024989295602,2021-03-24
ACE43B7D,Chennai,254.12,275.14,253.88,21.259999999999998,0.07768350254625643,2021-03-24
ACE43B7D,Chennai,252.82,276.72,254.75,21.970000000000002,0.07680779520108745,2021-03-25
7F6ACD62,Delhi,245.15,264.17,244.35,19.82,0.07387062290689042,2021-03-25
344684B5,Kolkata,231.36,250.07,231.75,18.32,0.07385602607331099,2021-03-25
0653DAA9,Bengaluru,250.4,269.47,250.26,19.209999999999997,0.07052113820325993,2021-03-25
3F42A75F,Mumbai,242.31,261.7,242.71,18.990000000000002,0.07449376480729812,2021-03-25
ACE43B7D,Chennai,238.51,259.07,239.4,19.67,0.07565149811273376,2021-03-26
0653DAA9,Bengaluru,220.10999999999999,237.61,219.84,17.77,0.07577283528402275,2021-03-26
344684B5,Kolkata,238.04,256.32,238.68,17.640000000000004,0.06875538691213097,2021-03-26
3F42A75F,Mumbai,245.28,263.91,245.51,18.4,0.07224100361985897,2021-03-26
7F6ACD62,Delhi,258.62,280.92,259.04,21.879999999999995,0.07483019404817075,2021-03-26
ACE43B7D,Chennai,235.91,252.76,235.86,16.9,0.06471829610232485,2021-03-27
7F6ACD62,Delhi,250.51,267.01,250.76,16.250000000000004,0.06391696739744429,2021-03-27
3F42A75F,Mumbai,248.21,268.5,248.34,20.160000000000004,0.07359432625822242,2021-03-27
344684B5,Kolkata,229.99,250.42,229.79,20.63,0.08183378049277082,2021-03-27
0653DAA9,Bengaluru,233.47,251.15,233.67,17.480000000000004,0.07054670413921184,2021-03-27
0653DAA9,Bengaluru,239.84,258.84,240.73,18.110000000000003,0.07206875414871959,2021-03-28
344684B5,Kolkata,267.04,287.31,266.76,20.55,0.07216587643312457,2021-03-28
3F42A75F,Mumbai,242.34,261.23,243.7,17.53,0.06952503090988878,2021-03-28
7F6ACD62,Delhi,266.71999999999997,286.97,264.63,22.340000000000003,0.07660795391879006,2021-03-28
ACE43B7D,Chennai,237.23,256.35,238.15,18.200000000000006,0.07190695631742923,2021-03-28
ACE43B7D,Chennai,248.51,268.61,248.32,20.29,0.07824482945690725,2021-03-29
7F6ACD62,Delhi,214.79,234.32,215.54,18.78,0.07836407242729775,2021-03-29
344684B5,Kolkata,243.69,261.89,243.29,18.6,0.07276222711649004,2021-03-29
0653DAA9,Bengaluru,252.3,273.34,253.01,20.33,0.07330559475833552,2021-03-29
3F42A75F,Mumbai,221.87,239.34,220.65,18.69,0.07728365427771851,2021-03-29
0653DAA9,Bengaluru,236.32,258.58,237.36,21.22,0.08124379019162505,2021-03-30
344684B5,Kolkata,260.21,280.4,260.75,19.65,0.0709308051301991,2021-03-30
3F42A75F,Mumbai,246.92,265.42,247.32,18.099999999999998,0.06800613776169041,2021-03-30
7F6ACD62,Delhi,248.09,266.47,247.39,19.080000000000002,0.07046215027120802,2021-03-30
ACE43B7D,Chennai,247.27,265.45,245.93,19.520000000000007,0.0779559755801703,2021-03-30
ACE43B7D,Chennai,223.88,242.04,224.12,17.92,0.07327852655499462,2021-03-31
7F6ACD62,Delhi,224.28,243.34,224.07,19.270000000000003,0.08131237519798018,2021-03-31
344684B5,Kolkata,239.49,261.68,240.72,20.96,0.0766914917928074,2021-03-31
0653DAA9,Bengaluru,227.35,249.25,228.34,20.909999999999997,0.08478912706396151,2021-03-31
3F42A75F,Mumbai,226.86,245.54,226.91,18.63,0.07599038767256125,2021-03-31
0653DAA9,Bengaluru,235.94,253.51,235.63,17.880000000000003,0.07296689765098709,2021-04-01
344684B5,Kolkata,235.81,257.76,236.26,21.500000000000004,0.08226575239391584,2021-04-01
3F42A75F,Mumbai,244.33,265.1,245.47,19.63,0.07425490797455216,2021-04-01
7F6ACD62,Delhi,251.63,273.15,252.25,20.900000000000002,0.07451573121584708,2021-04-01
ACE43B7D,Chennai,270.4,293.12,271.18,21.94,0.07472788557106494,2021-04-01
3F42A75F,Mumbai,253.35,274.09,255.35,18.740000000000002,0.06602317257460268,2021-04-02
ACE43B7D,Chennai,231.64,248.37,230.34,18.030000000000005,0.06997344739441727,2021-04-02
7F6ACD62,Delhi,243.04,262.67,242.17,20.5,0.07965516968743859,2021-04-02
344684B5,Kolkata,241.63,258.31,239.81,18.499999999999996,0.0689806500212745,2021-04-02
0653DAA9,Bengaluru,239.58,259.91,240.2,19.71,0.07316050905303215,2021-04-02
0653DAA9,Bengaluru,250.86,271.36,251.03,20.330000000000002,0.07390486414529186,2021-04-03
344684B5,Kolkata,251.23,273.06,252.71,20.35,0.07789624791495238,2021-04-03
3F42A75F,Mumbai,272.94,296.25,273.54,22.71,0.07669365530064688,2021-04-03
7F6ACD62,Delhi,252.41,275.13,252.38,22.75,0.08032865873855247,2021-04-03
ACE43B7D,Chennai,262.1,280.57,262.32,18.25,0.06453824679995518,2021-04-03
7F6ACD62,Delhi,247.91,267.99,247.89,20.1,0.07806221827331083,2021-04-04
3F42A75F,Mumbai,249.35,269.67,250.10999999999999,19.560000000000002,0.07287430215906447,2021-04-04
ACE43B7D,Chennai,245.93,265.58,245.72,19.859999999999996,0.07748299046335783,2021-04-04
0653DAA9,Bengaluru,263.45,283.47,262.56,20.91,0.07305271615315938,2021-04-04
344684B5,Kolkata,228.21,247.11,229.16,17.950000000000003,0.07196257153222148,2021-04-04
0653DAA9,Bengaluru,233.72,254.17,233.48,20.69,0.08040743886429119,2021-04-05
344684B5,Kolkata,241.82,263.64,242.79,20.85,0.07610985206914889,2021-04-05
3F42A75F,Mumbai,231.58,250.3,231.32999999999998,18.970000000000002,0.07559135283183194,2021-04-05
7F6ACD62,Delhi,228.79,247.33,228.08,19.25,0.07920565464857533,2021-04-05
ACE43B7D,Chennai,236.31,254.13,236.31,17.82,0.07104288084014876,2021-04-05
ACE43B7D,Chennai,233.34,251.36,233.82,17.54,0.07097182380574484,2021-04-06
7F6ACD62,Delhi,260.09,277.73,258.79,18.94,0.06668150705745378,2021-04-06
3F42A75F,Mumbai,244.82,264.24,245.21,19.03,0.07108935454553786,2021-04-06
344684B5,Kolkata,263.56,284.71,263.4,21.31,0.07413857106083992,2021-04-06
0653DAA9,Bengaluru,252.32,273.13,252.39,20.740000000000002,0.07646795617097975,2021-04-06
0653DAA9,Bengaluru,230.78,250.36,231.76,18.6,0.07333982298883115,2021-04-07
344684B5,Kolkata,250.29,271.21,250.76,20.45,0.07671278452164547,2021-04-07
3F42A75F,Mumbai,252.65,273.93,252.95000000000002,20.979999999999997,0.07558812783254386,2021-04-07
7F6ACD62,Delhi,231.52,251.48,231.38,20.099999999999994,0.07339233923477828,2021-04-07
ACE43B7D,Chennai,257.92,279.73,259.04,20.69,0.07237861891860145,2021-04-07
7F6ACD62,Delhi,230.71,251.23999999999998,230.66,20.579999999999995,0.07847762717464739,2021-04-08
3F42A75F,Mumbai,251.91,273.69,251.39,22.3,0.0819067650451011,2021-04-08
ACE43B7D,Chennai,248.7,270.12,250.08,20.040000000000003,0.0696122106010554,2021-04-08
0653DAA9,Bengaluru,259.48,279.92,258.12,21.8,0.07701581923496044,2021-04-08
344684B5,Kolkata,251.2,271.84,251.43,20.41,0.0764891203483704,2021-04-08
0653DAA9,Bengaluru,247.75,270.3,247.29,23.01,0.08514358228243646,2021-04-09
344684B5,Kolkata,233.82,250.7,233.64,17.06,0.07129765621871746,2021-04-09
3F42A75F,Mumbai,243.65,264.86,243.74,21.12,0.07852292817513012,2021-04-09
7F6ACD62,Delhi,245.06,264.71999999999997,245.83,18.889999999999997,0.07328122797127064,2021-04-09
ACE43B7D,Chennai,227.59,244.79999999999998,227.41,17.389999999999997,0.0700919385983326,2021-04-09
7F6ACD62,Delhi,229.57,249.51,229.5,20.01,0.07620817827190256,2021-04-10
3F42A75F,Mumbai,243.68,264.73,243.06,21.669999999999998,0.0808808731934318,2021-04-10
ACE43B7D,Chennai,246.61,268.33,247.82999999999998,20.5,0.07312046472039811,2021-04-10
0653DAA9,Bengaluru,227.64,245.43,227.37,18.060000000000002,0.07323529794425714,2021-04-10
344684B5,Kolkata,239.27,257.43,239.3,18.129999999999995,0.07143372491509135,2021-04-10
0653DAA9,Bengaluru,243.96,266.72,245.66,21.060000000000002,0.07712375405266729,2021-04-11
344684B5,Kolkata,230.14,250.27,230.5,19.77,0.08383364411450146,2021-04-11
3F42A75F,Mumbai,241.62,262.27,242.38,19.890000000000004,0.07389039692922716,2021-04-11
7F6ACD62,Delhi,240.94,257.94,239.67,18.270000000000003,0.07080415282166232,2021-04-11
ACE43B7D,Chennai,237.96,256.71,238.31,18.400000000000002,0.07205629503871741,2021-04-11
0653DAA9,Bengaluru,241.9,261.64,241.62,20.02,0.07545231333933193,2021-04-12
344684B5,Kolkata,237.02,255.82,236.83,18.99,0.07652322187441356,2021-04-12
3F42A75F,Mumbai,240.33,257.65,239.63,18.02,0.07202228149406124,2021-04-12
7F6ACD62,Delhi,238.16,257.73,238.27,19.46,0.07321271516663087,2021-04-12
ACE43B7D,Chennai,239.4,257.24,238.79,18.45,0.07541476017733549,2021-04-12
ACE43B7D,Chennai,251.8,271.67,252.03,19.64,0.07167409719174671,2021-04-13
7F6ACD62,Delhi,245.51,264.2,244.96,19.240000000000002,0.0760778624065965,2021-04-13
3F42A75F,Mumbai,241.99,259.32,240.47,18.849999999999998,0.07310441152862723,2021-04-13
0653DAA9,Bengaluru,240.21,261.74,240.77,20.97,0.07750896035217501,2021-04-13
344684B5,Kolkata,243.22,264.94,244.34,20.599999999999994,0.07469837165881178,2021-04-13
0653DAA9,Bengaluru,252.23,272.16,252.59,19.570000000000004,0.06996339941239348,2021-04-14
344684B5,Kolkata,248.84,268.69,248.9,19.79,0.07829248734037134,2021-04-14
3F42A75F,Mumbai,252.91,273.1,252.94,20.16,0.0734686196603964,2021-04-14
7F6ACD62,Delhi,223.27,239.57,223.28,16.29,0.07019728714868934,2021-04-14
ACE43B7D,Chennai,231.47,252.29,232.81,19.48,0.07472918013262787,2021-04-14
ACE43B7D,Chennai,259.97,277.64,259.27,18.37,0.06834984424028602,2021-04-15
3F42A75F,Mumbai,242.09,260.7,242.52,18.18,0.06764940174642102,2021-04-15
7F6ACD62,Delhi,241.18,259.72,241.67,18.050000000000004,0.07703113191359418,2021-04-15
0653DAA9,Bengaluru,231.05,252.1,231.21,20.89,0.0820080460141293,2021-04-15
344684B5,Kolkata,238.98,257.24,238.87,18.369999999999997,0.06967409088304875,2021-04-15
0653DAA9,Bengaluru,252.41,272.62,252.48,20.139999999999997,0.07316770164253004,2021-04-16
344684B5,Kolkata,252.81,270.96,252.58,18.38,0.06784811989006552,2021-04-16
3F42A75F,Mumbai,247.28,267.87,247.03,20.839999999999996,0.07862202019803742,2021-04-16
7F6ACD62,Delhi,233.52,252.34,232.84,19.5,0.07386966910918864,2021-04-16
ACE43B7D,Chennai,235.02,251.2,234.25,16.95,0.06812708455852678,2021-04-16
ACE43B7D,Chennai,238.59,260.58,240.49,20.09,0.0786184603809419,2021-04-17
3F42A75F,Mumbai,234.48,250.58,234.74,15.84,0.06366728079736506,2021-04-17
7F6ACD62,Delhi,242.11,260.68,241.16,19.52,0.07595255369498234,2021-04-17
0653DAA9,Bengaluru,245.92,266.11,246.94,19.169999999999998,0.07193912444921907,2021-04-17
344684B5,Kolkata,247.4,267.79,247.99,19.8,0.07266768775197925,2021-04-17
0653DAA9,Bengaluru,248.99,271.35,249.65,21.7,0.08152846740578965,2021-04-18
344684B5,Kolkata,236.43,257.05,236.32,20.73,0.0801367767459202,2021-04-18
3F42A75F,Mumbai,262.37,286.91,263.16,23.75,0.08170927373913436,2021-04-18
7F6ACD62,Delhi,251.17,270.45,251.39,19.060000000000002,0.07269878776216683,2021-04-18
ACE43B7D,Chennai,250.07,268.8,249.56,19.24,0.0759998717494663,2021-04-18
3F42A75F,Mumbai,259.51,280.9,258.9,22.0,0.07842189927942238,2021-04-19
ACE43B7D,Chennai,244.74,264.17,244.22,19.95,0.07448264250548757,2021-04-19
7F6ACD62,Delhi,258.59,278.83,257.73,21.1,0.07455443869598193,2021-04-19
344684B5,Kolkata,251.33,272.65,251.66,20.990000000000002,0.07398047799071583,2021-04-19
0653DAA9,Bengaluru,250.05,270.25,251.11,19.14,0.07085833953767884,2021-04-19
0653DAA9,Bengaluru,243.28,266.51,245.53,20.98,0.08021895015207847,2021-04-20
344684B5,Kolkata,251.27,269.6,251.48,18.12,0.06956914256123685,2021-04-20
3F42A75F,Mumbai,251.04,273.02,250.82999999999998,22.19,0.0812657238144751,2021-04-20
7F6ACD62,Delhi,239.78,261.21,239.9,21.31,0.08004117093691579,2021-04-20
ACE43B7D,Chennai,255.07,273.17,255.46,17.709999999999997,0.06514146851095114,2021-04-20
7F6ACD62,Delhi,247.5,269.0,247.65,21.35,0.07724504218350794,2021-04-21
